date,state,stateId,family
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-07-29,Soviet Union,SU,R-14
1982-08-03,Soviet Union,SU,R-7
1982-08-04,Soviet Union,SU,R-7
1982-08-04,Soviet Union,SU,R-7
1982-08-04,Soviet Union,SU,R-7
1982-08-05,Soviet Union,SU,R-7
1982-08-19,Soviet Union,SU,R-7
1982-08-20,Soviet Union,SU,R-7
1982-08-26,United States,US,Thor
1982-08-27,Soviet Union,SU,R-7
1982-08-30,Soviet Union,SU,R-36
1982-08-30,Soviet Union,SU,R-14
1982-09-01,Soviet Union,SU,R-7
1982-09-01,Soviet Union,SU,R-7
1982-09-03,Other,J,Thor
1982-09-04,Soviet Union,SU,R-36
1982-09-08,Soviet Union,SU,R-7
1982-09-09,Other,I-ESA,Other
1982-09-09,Other,I-ESA,Other
1982-09-09,China,CN,DF5
1982-09-09,China,CN,DF5
1982-09-15,Soviet Union,SU,R-7
1982-09-15,Soviet Union,SU,R-7
1982-09-15,Soviet Union,SU,R-7
1982-09-16,Soviet Union,SU,R-36
1982-09-16,Soviet Union,SU,Proton
1982-09-18,Soviet Union,SU,R-7
1982-09-18,Soviet Union,SU,R-7
1982-09-22,Soviet Union,SU,R-7
1982-09-24,Soviet Union,SU,R-36
1982-09-28,United States,US,Atlas
1982-09-30,Soviet Union,SU,R-7
1982-10-02,Soviet Union,SU,R-36
1982-10-12,Soviet Union,SU,Proton
1982-10-12,Soviet Union,SU,Proton
1982-10-12,Soviet Union,SU,Proton
1982-10-14,Soviet Union,SU,R-7
1982-10-19,Soviet Union,SU,R-14
1982-10-20,Soviet Union,SU,Proton
1982-10-21,Soviet Union,SU,R-14
1982-10-28,United States,US,Thor
1982-10-30,United States,US,Titan
1982-10-30,United States,US,Titan
1982-10-31,Soviet Union,SU,R-7
1982-10-31,Soviet Union,SU,R-7
1982-11-02,Soviet Union,SU,R-7
1982-11-11,Soviet Union,SU,R-14
1982-11-11,United States,US,Other
1982-11-11,United States,US,Other
1982-11-11,United States,US,Other
1982-11-11,United States,US,Other
1982-11-17,United States,US,Titan
1982-11-18,Soviet Union,SU,R-7
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-24,Soviet Union,SU,R-14
1982-11-26,Soviet Union,SU,Proton
1982-12-03,Soviet Union,SU,R-7
1982-12-08,Soviet Union,SU,R-7
1982-12-14,Soviet Union,SU,R-7
1982-12-16,Soviet Union,SU,R-7
1982-12-16,Soviet Union,SU,R-7
1982-12-16,Soviet Union,SU,R-7
1982-12-21,United States,US,Atlas
1982-12-23,Soviet Union,SU,R-7
1982-12-24,Soviet Union,SU,Proton
1982-12-28,Soviet Union,SU,R-7
1982-12-29,Soviet Union,SU,R-14
1983-01-12,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-19,Soviet Union,SU,R-14
1983-01-20,Soviet Union,SU,R-7
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-25,Soviet Union,SU,R-14
1983-01-26,United States,US,Thor
1983-01-26,United States,US,Thor
1983-01-27,Soviet Union,SU,R-7
1983-02-04,Other,J,Thor
1983-02-06,Soviet Union,SU,R-7
1983-02-06,Soviet Union,SU,R-7
1983-02-06,Soviet Union,SU,R-7
1983-02-09,United States,US,Atlas
1983-02-09,United States,US,Atlas
1983-02-09,United States,US,Atlas
1983-02-09,United States,US,Atlas
1983-02-09,United States,US,Atlas
1983-02-10,Soviet Union,SU,R-7
1983-02-16,Soviet Union,SU,R-7
1983-02-20,Other,J,Other
1983-02-25,Soviet Union,SU,R-7
1983-02-25,Soviet Union,SU,R-7
1983-02-25,Soviet Union,SU,R-7
1983-03-02,Soviet Union,SU,Proton
1983-03-02,Soviet Union,SU,Proton
1983-03-02,Soviet Union,SU,R-7
1983-03-11,Soviet Union,SU,R-7
1983-03-12,Soviet Union,SU,Proton
1983-03-15,Soviet Union,SU,R-14
1983-03-16,Soviet Union,SU,R-7
1983-03-16,Soviet Union,SU,R-7
1983-03-23,Soviet Union,SU,Proton
1983-03-24,Soviet Union,SU,R-14
1983-03-28,United States,US,Atlas
1983-03-30,Soviet Union,SU,R-14
1983-03-31,Soviet Union,SU,R-7
1983-04-02,Soviet Union,SU,R-7
1983-04-04,United States,US,Other
1983-04-04,United States,US,Other
1983-04-06,Soviet Union,SU,R-14
1983-04-08,Soviet Union,SU,Proton
1983-04-08,Soviet Union,SU,R-7
1983-04-11,United States,US,Thor
1983-04-12,Soviet Union,SU,R-14
1983-04-15,United States,US,Titan
1983-04-15,United States,US,Titan
1983-04-15,United States,US,Titan
1983-04-17,Other,IN,Other
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-19,Soviet Union,SU,R-14
1983-04-20,Soviet Union,SU,R-7
1983-04-22,Soviet Union,SU,R-7
1983-04-22,Soviet Union,SU,R-7
1983-04-22,Soviet Union,SU,R-7
1983-04-23,Soviet Union,SU,R-36
1983-04-25,Soviet Union,SU,R-7
1983-04-26,Soviet Union,SU,R-7
1983-04-26,Soviet Union,SU,R-7
1983-04-26,Soviet Union,SU,R-7
1983-04-28,Soviet Union,SU,R-7
1983-04-28,United States,US,Thor
1983-05-06,Soviet Union,SU,R-14
1983-05-06,Soviet Union,SU,R-7
1983-05-07,Soviet Union,SU,R-36
1983-05-17,Soviet Union,SU,R-7
1983-05-19,Soviet Union,SU,R-14
1983-05-19,United States,US,Atlas
1983-05-24,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-14
1983-05-26,Soviet Union,SU,R-7
1983-05-26,Soviet Union,SU,R-7
1983-05-26,Soviet Union,SU,R-7
1983-05-26,United States,US,Thor
1983-05-31,Soviet Union,SU,R-7
1983-06-02,Soviet Union,SU,Proton
1983-06-07,Soviet Union,SU,Proton
1983-06-07,Soviet Union,SU,R-7
1983-06-09,United States,US,Atlas
1983-06-09,United States,US,Atlas
1983-06-09,United States,US,Atlas
1983-06-09,United States,US,Atlas
1983-06-14,Soviet Union,SU,R-7
1983-06-16,Other,I-ESA,Other
1983-06-16,Other,I-ESA,Other
1983-06-18,United States,US,Other
1983-06-18,United States,US,Other
1983-06-18,United States,US,Other
1983-06-18,United States,US,Other
1983-06-18,United States,US,Other
1983-06-20,United States,US,Titan
1983-06-20,United States,US,Titan
1983-06-20,United States,US,Titan
1983-06-20,United States,US,Titan
1983-06-20,United States,US,Titan
1983-06-20,United States,US,Titan
1983-06-22,Soviet Union,SU,R-36
1983-06-27,Soviet Union,SU,R-7
1983-06-27,United States,US,Other
1983-06-28,Soviet Union,SU,R-7
1983-06-28,Soviet Union,SU,R-7
1983-06-28,Soviet Union,SU,R-7
1983-06-28,United States,US,Thor
1983-06-30,Soviet Union,SU,Proton
1983-07-01,Soviet Union,SU,R-7
1983-07-05,Soviet Union,SU,R-7
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-06,Soviet Union,SU,R-14
1983-07-08,Soviet Union,SU,R-7
1983-07-13,Soviet Union,SU,R-7
1983-07-14,United States,US,Atlas
1983-07-19,Soviet Union,SU,R-7
1983-07-20,Soviet Union,SU,R-7
1983-07-24,Soviet Union,SU,R-7
1983-07-26,Soviet Union,SU,R-7
1983-07-28,United States,US,Thor
1983-07-31,United States,US,Titan
1983-08-03,Soviet Union,SU,R-14
1983-08-05,Soviet Union,SU,R-7
1983-08-05,Other,J,Thor
1983-08-09,Soviet Union,SU,R-7
1983-08-10,Soviet Union,SU,R-7
1983-08-10,Soviet Union,SU,R-7
1983-08-10,Soviet Union,SU,R-7
1983-08-10,Soviet Union,SU,Proton
1983-08-10,Soviet Union,SU,Proton
1983-08-10,Soviet Union,SU,Proton
1983-08-17,Soviet Union,SU,R-7
1983-08-19,China,CN,DF5
1983-08-19,China,CN,DF5
1983-08-23,Soviet Union,SU,R-7
1983-08-25,Soviet Union,SU,Proton
1983-08-30,United States,US,Other
1983-08-30,United States,US,Other
1983-08-30,United States,US,Other
1983-08-30,United States,US,Other
1983-08-30,Soviet Union,SU,R-7
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-08-31,Soviet Union,SU,R-14
1983-09-03,Soviet Union,SU,R-7
1983-09-07,Soviet Union,SU,R-7
1983-09-07,Soviet Union,SU,R-7
1983-09-07,Soviet Union,SU,R-7
1983-09-08,United States,US,Thor
1983-09-09,Soviet Union,SU,R-7
1983-09-14,Soviet Union,SU,R-7
1983-09-17,Soviet Union,SU,R-7
1983-09-22,United States,US,Thor
1983-09-26,Soviet Union,SU,R-7
1983-09-28,Soviet Union,SU,R-36
1983-09-29,Soviet Union,SU,Proton
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-09-30,Soviet Union,SU,R-14
1983-10-05,Soviet Union,SU,R-14
1983-10-12,Soviet Union,SU,R-14
1983-10-14,Soviet Union,SU,R-7
1983-10-14,Soviet Union,SU,R-7
1983-10-14,Soviet Union,SU,R-7
1983-10-19,Other,I-ESA,Other
1983-10-20,Soviet Union,SU,R-7
1983-10-21,Soviet Union,SU,R-7
1983-10-26,Soviet Union,SU,R-14
1983-10-28,Soviet Union,SU,R-7
1983-10-29,Soviet Union,SU,R-36
1983-11-11,Soviet Union,SU,R-14
1983-11-17,Soviet Union,SU,R-7
1983-11-18,United States,US,Atlas
1983-11-18,United States,US,Atlas
1983-11-23,Soviet Union,SU,R-7
1983-11-24,Soviet Union,SU,R-36
1983-11-28,United States,US,Other
1983-11-28,United States,US,Other
1983-11-28,United States,US,Other
1983-11-28,United States,US,Other
1983-11-30,Soviet Union,SU,R-7
1983-11-30,Soviet Union,SU,R-7
1983-11-30,Soviet Union,SU,R-7
1983-11-30,Soviet Union,SU,Proton
1983-12-07,Soviet Union,SU,R-7
1983-12-08,Soviet Union,SU,R-14
1983-12-14,Soviet Union,SU,R-7
1983-12-15,Soviet Union,SU,R-36
1983-12-21,Soviet Union,SU,R-7
1983-12-27,Soviet Union,SU,R-7
1983-12-27,Soviet Union,SU,R-14
1983-12-28,Soviet Union,SU,R-7
1983-12-29,Soviet Union,SU,Proton
1983-12-29,Soviet Union,SU,Proton
1983-12-29,Soviet Union,SU,Proton
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-05,Soviet Union,SU,R-14
1984-01-11,Soviet Union,SU,R-7
1984-01-11,Soviet Union,SU,R-14
1984-01-13,Soviet Union,SU,R-7
1984-01-13,Soviet Union,SU,R-7
1984-01-13,Soviet Union,SU,R-7
1984-01-23,Other,J,Thor
1984-01-26,Soviet Union,SU,R-7
1984-01-26,Soviet Union,SU,R-14
1984-01-29,China,CN,DF5
1984-01-31,United States,US,Titan
1984-02-02,Soviet Union,SU,R-14
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-03,United States,US,Other
1984-02-05,United States,US,Atlas
1984-02-05,United States,US,Atlas
1984-02-05,United States,US,Atlas
1984-02-05,United States,US,Atlas
1984-02-08,Soviet Union,SU,R-36
1984-02-08,Soviet Union,SU,R-7
1984-02-14,Other,J,Other
1984-02-15,Soviet Union,SU,Proton
1984-02-16,Soviet Union,SU,R-7
1984-02-21,Soviet Union,SU,R-7
1984-02-21,Soviet Union,SU,R-14
1984-02-28,Soviet Union,SU,R-7
1984-02-28,Soviet Union,SU,R-7
1984-02-28,Soviet Union,SU,R-7
1984-03-01,United States,US,Thor
1984-03-01,United States,US,Thor
1984-03-02,Soviet Union,SU,Proton
1984-03-05,Other,I-ESA,Other
1984-03-06,Soviet Union,SU,R-7
1984-03-07,Soviet Union,SU,R-7
1984-03-10,Soviet Union,SU,R-7
1984-03-15,Soviet Union,SU,R-36
1984-03-16,Soviet Union,SU,Proton
1984-03-16,Soviet Union,SU,R-7
1984-03-21,Soviet Union,SU,R-7
1984-03-29,Soviet Union,SU,Proton
1984-04-03,Soviet Union,SU,R-7
1984-04-04,Soviet Union,SU,R-7
1984-04-06,United States,US,Other
1984-04-06,United States,US,Other
1984-04-06,United States,US,Other
1984-04-06,United States,US,Other
1984-04-06,United States,US,Other
1984-04-06,United States,US,Other
1984-04-08,China,CN,DF5
1984-04-10,Soviet Union,SU,R-7
1984-04-10,Soviet Union,SU,R-7
1984-04-10,Soviet Union,SU,R-7
1984-04-14,United States,US,Titan
1984-04-15,Soviet Union,SU,R-7
1984-04-17,United States,US,Titan
1984-04-17,United States,US,Titan
1984-04-17,United States,US,Titan
1984-04-19,Soviet Union,SU,R-7
1984-04-22,Soviet Union,SU,Proton
1984-05-07,Soviet Union,SU,R-7
1984-05-11,Soviet Union,SU,R-14
1984-05-11,Soviet Union,SU,R-7
1984-05-14,Soviet Union,SU,R-7
1984-05-17,Soviet Union,SU,R-14
1984-05-19,Soviet Union,SU,Proton
1984-05-19,Soviet Union,SU,Proton
1984-05-19,Soviet Union,SU,Proton
1984-05-22,Soviet Union,SU,R-7
1984-05-23,Other,F,Other
1984-05-25,Soviet Union,SU,R-7
1984-05-25,Soviet Union,SU,R-7
1984-05-25,Soviet Union,SU,R-7
1984-05-28,Soviet Union,SU,R-7
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-28,Soviet Union,SU,R-14
1984-05-30,Soviet Union,SU,R-36
1984-06-01,Soviet Union,SU,R-7
1984-06-06,Soviet Union,SU,R-7
1984-06-08,Soviet Union,SU,R-14
1984-06-09,United States,US,Atlas
1984-06-11,Soviet Union,SU,R-7
1984-06-13,United States,US,Atlas
1984-06-15,Soviet Union,SU,R-7
1984-06-19,Soviet Union,SU,R-7
1984-06-21,Soviet Union,SU,R-14
1984-06-22,Soviet Union,SU,Proton
1984-06-22,Soviet Union,SU,R-7
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-25,United States,US,Titan
1984-06-26,Soviet Union,SU,R-7
1984-06-26,Soviet Union,SU,R-7
1984-06-26,Soviet Union,SU,R-7
1984-06-27,Soviet Union,SU,R-14
1984-06-28,Soviet Union,SU,R-14
1984-06-29,Soviet Union,SU,R-36
1984-06-29,Soviet Union,SU,R-7
1984-07-03,Soviet Union,SU,R-7
1984-07-05,Soviet Union,SU,R-36
1984-07-17,Soviet Union,SU,R-7
1984-07-19,Soviet Union,SU,R-7
1984-07-24,Soviet Union,SU,R-7
1984-07-27,Soviet Union,SU,R-7
1984-07-31,Soviet Union,SU,R-7
1984-07-31,Soviet Union,SU,R-7
1984-07-31,Soviet Union,SU,R-7
1984-08-01,Soviet Union,SU,Proton
1984-08-02,Soviet Union,SU,R-7
1984-08-02,Other,J,Thor
1984-08-04,Other,F,Other
1984-08-04,Other,F,Other
1984-08-06,Soviet Union,SU,R-7
1984-08-07,Soviet Union,SU,R-36
1984-08-08,Soviet Union,SU,R-36
1984-08-10,Soviet Union,SU,R-7
1984-08-14,Soviet Union,SU,R-7
1984-08-16,Soviet Union,SU,R-7
1984-08-16,United States,US,Thor
1984-08-16,United States,US,Thor
1984-08-16,United States,US,Thor
1984-08-16,United States,US,Thor
1984-08-24,Soviet Union,SU,R-7
1984-08-24,Soviet Union,SU,Proton
1984-08-28,United States,US,Titan
1984-08-30,Soviet Union,SU,R-7
1984-08-30,United States,US,Other
1984-08-30,United States,US,Other
1984-08-30,United States,US,Other
1984-08-30,United States,US,Other
1984-08-30,United States,US,Other
1984-09-04,Soviet Union,SU,R-7
1984-09-04,Soviet Union,SU,Proton
1984-09-04,Soviet Union,SU,Proton
1984-09-04,Soviet Union,SU,Proton
1984-09-07,Soviet Union,SU,R-7
1984-09-08,United States,US,Atlas
1984-09-12,China,CN,DF5
1984-09-12,China,CN,DF5
1984-09-13,Soviet Union,SU,R-7
1984-09-13,Soviet Union,SU,R-14
1984-09-21,United States,US,Thor
1984-09-25,Soviet Union,SU,R-7
1984-09-25,Soviet Union,SU,R-7
1984-09-25,Soviet Union,SU,R-7
1984-09-27,Soviet Union,SU,R-7
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-27,Soviet Union,SU,R-14
1984-09-28,Soviet Union,SU,R-36
1984-09-28,Soviet Union,SU,Proton
1984-10-04,Soviet Union,SU,R-7
1984-10-05,United States,US,Other
1984-10-05,United States,US,Other
1984-10-05,United States,US,Other
1984-10-05,United States,US,Other
1984-10-11,Soviet Union,SU,R-14
1984-10-12,United States,US,Other
1984-10-18,Soviet Union,SU,R-36
1984-10-31,Soviet Union,SU,R-36
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-08,United States,US,Other
1984-11-10,Other,F,Other
1984-11-10,Other,F,Other
1984-11-14,United States,US,Thor
1984-11-14,Soviet Union,SU,R-7
1984-11-14,Soviet Union,SU,R-7
1984-11-15,Soviet Union,SU,R-14
1984-11-21,Soviet Union,SU,R-7
1984-11-21,Soviet Union,SU,R-7
1984-11-21,Soviet Union,SU,R-7
1984-11-27,Soviet Union,SU,R-36
1984-11-29,Soviet Union,SU,R-7
1984-12-04,United States,US,Titan
1984-12-12,United States,US,Atlas
1984-12-14,Soviet Union,SU,R-7
1984-12-15,Soviet Union,SU,Proton
1984-12-15,Soviet Union,SU,Proton
1984-12-15,Soviet Union,SU,Proton
1984-12-19,Soviet Union,SU,R-14
1984-12-20,Soviet Union,SU,R-14
1984-12-21,Soviet Union,SU,Proton
1984-12-21,Soviet Union,SU,Proton
1984-12-21,Soviet Union,SU,Proton
1984-12-22,United States,US,Titan
1985-01-07,Other,J,Other
1985-01-09,Soviet Union,SU,R-7
1985-01-09,Soviet Union,SU,R-7
1985-01-09,Soviet Union,SU,R-7
1985-01-15,Soviet Union,SU,R-36
1985-01-15,Soviet Union,SU,R-36
1985-01-15,Soviet Union,SU,R-36
1985-01-15,Soviet Union,SU,R-36
1985-01-15,Soviet Union,SU,R-36
1985-01-15,Soviet Union,SU,R-36
1985-01-16,Soviet Union,SU,R-7
1985-01-16,Soviet Union,SU,R-7
1985-01-17,Soviet Union,SU,R-14
1985-01-18,Soviet Union,SU,Proton
1985-01-23,Soviet Union,SU,R-36
1985-01-24,Soviet Union,SU,R-36
1985-01-24,United States,US,Other
1985-01-24,United States,US,Other
1985-02-01,Soviet Union,SU,R-14
1985-02-06,Soviet Union,SU,R-7
1985-02-06,Soviet Union,SU,R-36
1985-02-08,United States,US,Titan
1985-02-08,Other,F,Other
1985-02-08,Other,F,Other
1985-02-21,Soviet Union,SU,Proton
1985-02-27,Soviet Union,SU,R-7
1985-02-27,Soviet Union,SU,R-7
1985-02-27,Soviet Union,SU,R-7
1985-02-27,Soviet Union,SU,R-14
1985-03-01,Soviet Union,SU,R-7
1985-03-05,Soviet Union,SU,R-36
1985-03-13,United States,US,Atlas
1985-03-14,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-21,Soviet Union,SU,R-14
1985-03-22,Soviet Union,SU,Proton
1985-03-22,United States,US,Atlas
1985-03-25,Soviet Union,SU,R-7
1985-04-03,Soviet Union,SU,R-7
1985-04-12,United States,US,Other
1985-04-12,United States,US,Other
1985-04-12,United States,US,Other
1985-04-13,Soviet Union,SU,Zenit
1985-04-16,Soviet Union,SU,R-7
1985-04-18,Soviet Union,SU,R-36
1985-04-19,Soviet Union,SU,R-7
1985-04-19,Soviet Union,SU,R-7
1985-04-19,Soviet Union,SU,R-7
1985-04-25,Soviet Union,SU,R-7
1985-04-26,Soviet Union,SU,R-7
1985-04-29,United States,US,Other
1985-04-29,United States,US,Other
1985-04-29,United States,US,Other
1985-04-29,United States,US,Other
1985-04-29,United States,US,Other
1985-05-08,Other,F,Other
1985-05-08,Other,F,Other
1985-05-15,Soviet Union,SU,R-7
1985-05-17,Soviet Union,SU,Proton
1985-05-17,Soviet Union,SU,Proton
1985-05-17,Soviet Union,SU,Proton
1985-05-22,Soviet Union,SU,R-7
1985-05-23,Soviet Union,SU,R-7
1985-05-23,Soviet Union,SU,R-7
1985-05-23,Soviet Union,SU,R-7
1985-05-29,Soviet Union,SU,R-7
